,Date,STD_A,STD_B,STD_C,STD_D,STD_E,STD_F,STD_G,STD_Sum,STD_Total
45,2022-03-07,85665.65114084125,12126.094080205161,231.49861354886247,444.83393014692854,2965.2724076768495,12023.303038151469,72441.36727156755,185898.02048213806,123560.54931197608
46,2022-03-08,86780.57339401664,14700.010632331361,240.53595574391613,3227.2367847745336,10442.10159660228,8483.55711587366,34583.22371315697,158457.23919249937,102532.22023225165
47,2022-03-09,88430.34620168297,13283.832695749848,601.3048082193673,529.6830436448338,4846.734988119649,5735.370591858587,34309.68362473606,147736.95595401133,103608.38609310742
48,2022-03-10,51276.90133128372,16854.368855598736,727.1522563895154,414.26162107189845,693.8252495429984,5510.153880100881,49733.25085266797,125209.9140466557,74868.7141385371
49,2022-03-11,58334.112490374195,16447.769117668613,732.7175553275346,1740.0950906538067,2746.6930777931816,3727.0472303070724,53328.752230229016,137057.1867923534,77371.46142925131
50,2022-03-14,73765.10952919086,18529.15400763994,906.3956480884234,56.767895570786656,1259.722293728414,7704.637485207861,58386.0350763101,160607.82193573637,89055.22992509509
51,2022-03-15,62430.638283585235,17042.55145492897,962.8975624643382,1928.256996260274,298.23050709157724,11065.13285368551,70282.6531735206,164010.3608315365,101974.64394716638
52,2022-03-16,55689.63995834735,17347.03297860872,992.8847711030472,917.7926516884482,408.3772739516371,4993.797072489723,49700.69209468971,130050.21680087864,86201.26371723821
53,2022-03-17,49853.259271182666,18104.088448642215,821.8703892883369,505.50936559631856,24860.730435882724,3627.5791535172743,58740.0616124713,156513.09867658082,95692.89951983345
54,2022-03-18,74311.54742015904,22138.045531058106,709.5768023481969,769.5643260471595,16978.633809233597,5134.688718264897,70852.75176890507,190894.80837601604,95842.00857123763
55,2022-03-21,128813.98135486848,22366.678206872628,3756.419246866133,370.37355613768966,2402.8649845124646,3854.5277790304644,55109.38492063745,216674.23004892532,169591.65832186656
56,2022-03-22,142786.87192860714,1268139.5946881168,1756.986393764411,916.8215685367809,1713.0831800293045,5308.7870584085495,64689.65093838436,1485311.7957558476,1276651.0245376895
57,2022-03-23,133186.50619208463,20584.97392874942,810.0005653706878,1503.8961866262437,20409.891325221804,3723.947673511161,68176.23916194787,248395.45503351185,167259.091817833
58,2022-03-24,155892.6744846318,20367.84090964617,1257.864898751337,1628.8615508846488,789.2731884641497,5532.543158291519,88549.5144872403,274018.5726779099,204125.85403351535
59,2022-03-25,167861.0653112289,19204.009019885892,1535.3596526187928,0.0,8114.399884694195,4687.564726313186,102689.59867605571,304091.9972707967,233770.91752756658
60,2022-03-28,194869.16147514308,23715.106325066583,1230.8616321529357,2762.4597484503324,15518.021162371037,2767.0572523219416,157381.82103933525,398244.48863484117,313584.4738112697
61,2022-03-29,164002.6162409152,43086.07993993386,1184.300284340588,222.21810789184875,21670.67477870044,9997.485325183854,136440.72962567065,376604.10430263646,247085.01138652037
62,2022-03-30,210635.20692596832,25074.057502183594,1285.2879513082296,1062.7721598569055,19588.912139887623,5517.654436871991,157083.9625643085,420247.85368038516,270625.2063167788
63,2022-03-31,185090.89422972116,29856.47319075604,2536.568595529383,1644.2113254001874,7086.172122460942,6318.382533314173,160567.55834935379,393100.2603465357,278149.04420503386
64,2022-04-01,204649.81955482016,20916.119191023383,619.0309790133867,828.3849679878534,22531.850910138175,7175.010220593319,122138.98178634592,378859.19760992215,275231.3753738825
65,2022-04-04,173600.2654902285,24913.243477085467,920.3890826122303,2151.747595785238,3212.5685052070376,7281.968459146366,108946.4782004688,321026.6608105337,221131.48158181712
66,2022-04-05,184701.97419254202,26363.16312775366,2130.3789491362795,1259.1553885002163,31251.114418480185,6948.136433925899,103324.83759631157,355978.76010664983,222326.2999442307
67,2022-04-06,179313.43716964574,28828.83757001176,882.1867159534266,1941.3397353458713,14173.71735392766,10614.663600726723,109985.51908746174,345739.7012330729,242796.9858340352
68,2022-04-07,236396.71116365297,23432.892914301705,2094.2422588078016,312.95089660124927,8130.095003556542,17124.7322898213,98667.32829515143,386158.952821893,286484.8440482539
69,2022-04-08,201552.67093553938,24821.73470535408,1221.4258402109451,2499.7071913542854,8765.100306734668,18172.24583294619,86499.46014305274,343532.3449551923,243622.39210158619
70,2022-04-11,212932.28356906108,20886.601358958505,2125.750638894614,838.7937769999135,22634.598776746767,6942.362487559559,77524.92346563621,343885.3140738567,271060.3281145652
71,2022-04-12,234350.38088040048,18441.485616999827,2342.850350163084,1707.265290314066,4930.7363401066095,9549.210327197236,70720.71140020821,342042.64020538947,281153.0944799609
72,2022-04-13,243136.8489657867,20954.277991508636,2012.3322816105112,1639.5472356718383,12858.737647106731,2427.5795183789464,71007.29401652681,354036.6176565902,294443.9112529196
73,2022-04-14,174287.8444856532,24452.70889854288,2674.7483948091317,5453.0154197644315,10124.293192586327,13762.23263853746,78621.84908904704,309376.69211894047,240226.71902126173
74,2022-04-18,180913.6189225147,21152.30909699205,3154.395639739327,645.5813530869716,3553.962152893589,3448.3975943233113,75041.11420042673,287909.3789599767,216311.93267644127
75,2022-04-19,154253.76133219703,24472.24670853938,1842.2962780425053,4374.239137379882,10991.126339055185,4071.199490547511,80447.57342042228,280452.44270618376,206879.58769439397
76,2022-04-20,160729.94131873644,25162.593583908427,2848.128694983089,559.0902572686791,13342.592489923354,7119.6847925850825,102008.9732897065,311771.0044271116,216322.53399062218
77,2022-04-21,159750.0887372433,25742.340295162416,2784.6629104803437,55.85172432396536,11167.99314493043,11568.394750551744,96018.98069319801,307088.3122558902,208617.18976100098
78,2022-04-22,146648.0787582941,27889.751763270877,3980.0976449522695,6543.268293070074,16575.373708655996,1576.6394807135039,112510.73180228284,315723.9414512397,214637.97152276096
79,2022-04-25,180144.26132332155,22581.626214675758,2113.843612428502,1354.1531603710237,15900.755996221507,13461.507748192944,113509.33439707335,349065.4824522846,269732.02499356476
80,2022-04-26,157896.4183340978,42502.88481625208,2122.3628122023515,61.699272753750066,13663.18284501344,17900.130835042735,110034.69400449174,344181.37291985395,226124.62620347054
81,2022-04-27,144503.51477433962,33801.812380451476,3296.2767795362947,38759.356850574586,23483.346148926325,24025.893920004237,111350.67352453593,379220.8743783685,201782.5769821426
82,2022-04-28,107884.26712136973,27243.28326385306,1970.2241975378768,5531.750032850556,23718.76961613203,1204.9518500452045,83621.1174589573,251174.36354074578,181172.20225535412
83,2022-04-29,105113.31038883283,809016.5320918172,3904.0276880564393,272.45873883578196,24918.84264809915,10056.601484684235,66382.8351941506,1019664.6082344763,829758.0869298379
84,2022-05-02,95995.19053746498,27861.379370044677,3145.3427124292543,512.7800613277716,17525.136085830836,7603.863208638506,70366.59945844059,223010.29143417662,165131.37857328352
85,2022-05-03,93945.89446248593,27058.957627060405,1971.5064613962415,2922.4109563726256,24755.128577892017,12556.34848468699,70279.17868480012,233489.4252546943,167042.08701066498
86,2022-05-04,95023.53411257936,24266.510356325754,1948.7034470294461,2241.9362750497926,18044.053087386117,22489.2980917519,74336.24029354329,238350.27566366567,168922.4545306069
87,2022-05-05,81854.8455680934,20729.55006350973,2019.492310500822,1715.885620546914,24911.675853430817,28298.600597851968,71026.44315734938,230556.49317128304,157054.3032020665
88,2022-05-06,89938.85357460334,20692.097782633984,3683.3297305737797,1826.856909860533,21523.918441984726,11826.416598372489,75816.92848807904,225308.40152610786,164179.66471273647
89,2022-05-09,90013.35865889848,29995.39468319742,3897.741467810463,6179.131311497084,16680.05164594186,8514.018586441005,93440.64021546983,248720.33656925615,168684.4953464723
90,2022-05-10,90291.13435767764,26214.557407185886,4622.523801106622,2846.486517678433,19162.826863903734,9341.551382198977,98662.68990357475,251141.77023332607,181430.06619446864
91,2022-05-11,75470.24199408674,34134.99250223581,5784.404415126356,3620.5116982208897,18818.75416189881,10829.96752809022,100967.80197661504,249626.67427627387,164486.68024804263
92,2022-05-12,63620.24912512164,25001.564932821253,2221.9474701863915,82.83411298874624,20620.303805023625,10362.481260607627,97375.07775582452,219284.4584625738,156186.6785722075
93,2022-05-13,62320.06570627698,21281.193229782195,2025.0125473718397,2524.5925782217055,18106.64410641065,33399.18455200712,112620.09839617761,252276.7911162481,172969.7145264063
94,2022-05-16,59185.34128126451,20361.56003033513,2973.6635752132834,541.687209999194,24830.5027969409,15322.173729754088,112695.33864443963,235910.26726794674,153697.23861904227
95,2022-05-17,63624.78899669292,25343.864694018757,8409.198308744808,1143.4616152403041,21592.077999560446,7288.113429233967,116881.34086339053,244282.84590688173,171958.46877989068
96,2022-05-18,53873.99214569075,24961.34377239732,8755.438732732304,632.370236590109,9622.42638736271,6123.708506257498,98931.07994056912,202900.3597215998,143263.24219722248
97,2022-05-19,76721.30082156412,23938.144537295488,10415.838687793863,815.6093695248635,13798.794404663753,10472.100840644145,113313.74158735223,249475.53024883848,177779.62168069408
98,2022-05-20,66131.7104275495,226484.86882633757,6214.773069478516,42.67610004519891,13472.709721073761,5456.533883629217,103609.6528786993,421412.924906813,276256.7260877501
99,2022-05-23,65465.43800820163,23406.803023884022,5775.328264967353,1213.682770914986,11551.042377825024,6028.590974474356,97877.7688280999,211318.65424836724,144082.22521945593
100,2022-05-24,104049.85193145263,41243.5978374164,5589.284632754488,3665.6931617160444,15223.988414367423,4972.700883650575,96262.71102702628,271007.8278883838,186067.8633678517
101,2022-05-25,94648.08056851615,16943.23605288945,5474.691795325334,204.34463958428734,11612.690777839012,6237.364480334586,87753.32537046983,222873.73368495866,169968.99656278576
102,2022-05-26,81459.46217563961,23177.949066240722,3839.9645046920964,655.4417528987946,10628.384310349638,7049.698727608212,92559.43076829641,219370.33130572547,162591.68466444314
103,2022-05-27,81760.64315639676,19725.73458044443,3946.8335151418996,325.2311379398556,13348.128116019116,3353.369022607317,111268.49895526111,233728.43848381052,167983.80343077428
104,2022-05-30,78856.91901223123,193731.29682619128,3006.307489178838,635.9178653517858,11939.431761299007,13938.276290131891,105896.11027632766,408004.2595207117,247978.27817390006
105,2022-05-31,79210.21184213377,202131.2635429552,3685.493679694264,3156.163695670294,19014.730221725764,13838.127242345867,100664.11542994152,421700.10565446666,251541.22075916044
106,2022-06-01,82214.19398475076,23034.90422056083,2053.3758373820674,510.88060354630574,11465.195468085023,11248.333749865333,89431.01476856778,219957.89863275806,144730.0097543737
107,2022-06-02,65872.587448893,18214.749522397706,4152.828386699902,318.48752911161364,17628.696336840378,4680.048531181383,88863.03504469832,199730.4327998223,140117.0416244997
108,2022-06-03,71580.84106316631,17209.168210018335,2523.5058173915254,3948.4069770302604,10192.780312904946,2440.145581957459,85717.49925180372,193612.34721427257,123123.60085459735
109,2022-06-06,69667.82781450117,16041.872433942983,3827.4644311399848,1573.0653869980813,12267.595623120556,16335.445438367082,95950.57263572906,215663.84376379894,127834.7366752134
110,2022-06-07,87444.98750810296,17696.381725920444,3703.86637678788,680.1670050541292,21320.843481292017,3396.327320478049,102823.9168685051,237066.4902861406,152921.79456972546
111,2022-06-08,85189.9458300521,23166.84580373406,1839.7128637172323,939.230065337883,12186.78959662877,2882.030083914936,83455.2047246837,209659.7589680687,140232.77587894868
112,2022-06-09,69217.41875057058,18695.338927673187,5753.843777433972,494.1919096188251,20427.35105436752,10646.072993246522,79373.95737157104,204608.17478448164,131497.54080645568
113,2022-06-10,97669.97714609932,22043.388675366474,2847.7366094441277,2068.3053949514842,17580.594403159615,10029.301876534799,82889.94916371223,235129.25326926803,127796.87324716346
114,2022-06-13,67205.91875192594,25739.658288375256,3075.7473731576565,1560.2814578307518,7620.493560985775,9443.756240362012,90168.219649202,204814.07532183942,137745.41079742307
115,2022-06-14,53440.2630620368,20165.330245359793,3990.0150958544627,1088.451905147968,10533.558848141834,3631.925415631817,86005.44304855107,178854.98762072378,129577.42398648708
116,2022-06-15,52452.22535372112,30995.346261546252,2973.059422056265,1469.842408104351,23452.881176741055,5947.909707918916,82282.09194261674,199573.3562727047,113463.4354808116
117,2022-06-16,38773.8194692713,19919.51215791953,6395.600445345714,598.1422853170268,19290.846912696972,8153.727916109533,90796.49062787004,183928.1398145301,117453.3633689004
118,2022-06-17,61629.903349528264,26892.118852906497,5615.81410148836,647.1368453911964,8678.603982628956,3528.4744082708166,93167.09263947178,200159.14417968589,104681.76465551752
119,2022-06-20,61751.14805519823,239999.11898770314,3529.7451380771195,1338.8435105696174,797.9611312738192,2405.0013586724167,98146.36326246688,407968.1814439612,261828.637965428
120,2022-06-21,51543.98950146102,248565.59631476202,4320.763254870826,1869.3987067587636,4945.843559724311,20810.722464988026,95336.76573480856,427393.07953737356,281122.19978935784
121,2022-06-22,50014.077341479475,27057.311891702826,4308.9606551284705,1233.5532907096188,19045.93715751536,7444.089577039115,94504.3111995473,203608.24111312217,103417.02764066991
122,2022-06-23,49753.675797189746,19830.042800130483,7911.1501548204515,987.3778669361316,25153.100663969068,3134.5848886439135,78567.92580666122,185337.857978351,105597.15321650766
123,2022-06-24,68604.3630617343,26505.83787350195,4194.9742381649585,0.0,9834.421171956112,2261.782985987109,71797.03781968344,183198.41715102788,122636.24843652581
124,2022-06-27,49561.31261546437,20559.687643504614,7942.028301271157,496.28897094646135,17207.770484489276,2074.537631712074,76595.48223557307,174437.10788296102,98891.72831378416
125,2022-06-28,82222.87878284007,19033.22020758808,5870.4954704785305,1119.496967859636,9434.440766182126,11971.304993155894,80236.83048508626,209888.6676731906,136914.81500742087
126,2022-06-29,73918.02896678224,20701.79500801542,6443.528760316227,1671.2737519341379,8858.397234858932,7866.867946290091,74454.99425113799,193914.885919335,121323.602160639
127,2022-06-30,60101.34265820325,398014.2752650338,2696.3404341268933,1494.8846117506043,7699.366777406457,3499.500339623768,73899.43571566271,547405.1458018075,409929.1078856591
128,2022-07-01,57014.23592386432,22710.997287200546,6834.23746673627,54.81690467646604,14660.333494535002,2242.9465972087382,72380.55800335134,175898.12567757268,114267.07210259527
129,2022-07-04,70380.17026782838,22862.205530242907,3477.718690134276,139.00956789007475,12571.738168862044,2435.7118508090725,78215.22231709617,190081.77639286293,114624.75721566625
130,2022-07-05,85600.17656832728,21128.71593689351,10047.625583768207,953.3292011688369,12012.641939252087,5935.163338840432,84360.01048760231,220037.6630558527,117689.05174532633
131,2022-07-06,90510.70359629893,25476.57876773387,8882.466792855788,1424.6274439523959,22997.784781879163,29459.396506781766,78107.36964349865,256858.9275330006,106130.7226116354
132,2022-07-07,106820.04582009253,22561.280967348113,6636.574161329717,192.8853263423908,18790.432153202328,7537.636145719867,69515.03986814259,232053.89444217755,134361.90388649364
133,2022-07-08,86852.81136617207,26375.633098635342,5864.168112619626,1247.8184467958035,18376.844492689648,30566.16793803273,72161.67885234761,241445.12230729283,129194.02937918036
134,2022-07-11,66587.36279264759,24511.72016330788,5822.283119374668,59.30554047835232,14023.245507335081,7915.4380673169835,86247.90150292736,205167.25669338793,122400.48901797365
135,2022-07-12,89524.07170063723,26054.96777713402,7836.147285522244,437.59107951287547,17068.077282551127,6638.488227519084,87877.8947005727,235437.23805344925,139599.80920267402
136,2022-07-13,95240.51418841828,22308.6800058397,3007.453683185122,384.5446523137165,22262.66987534649,6924.691191616492,89922.60868527526,240051.16228199512,143195.00144251512
137,2022-07-14,67060.84654318902,27335.503932843927,3189.2914514551376,1653.8208006626796,23519.147862673122,5040.089157779327,96703.70975300764,224502.40950161085,130679.21107003602
138,2022-07-15,83643.85378931659,30474.213080001846,2694.4286087194173,560.1662610834429,18105.69967868656,18676.63559071781,85580.31789163795,239735.31490016362,152499.94660535292
139,2022-07-18,93412.08193019789,26013.26105010333,1415.9128498393661,158.62317342007384,23480.63863459771,5369.95374109853,77231.90717396322,227082.37855322013,131942.18486288757
140,2022-07-19,154231.14862578965,27001.36689549961,2164.301851500956,3422.4323976875,24969.238352504814,7523.176744152962,87835.86592407066,307147.53079120617,218772.45344222174
141,2022-07-20,131017.78831869473,30409.8095010883,2402.5721735131856,153.40381965088915,7449.651736072446,4687.388152490941,67979.54743156418,244100.16113307467,159809.22223923553
142,2022-07-21,144979.8340858666,30372.735079821945,3115.721585631629,308.2223462244468,10191.2862451679,10882.908456178173,76839.40570547286,276690.1135043636,191733.7398241381
143,2022-07-22,139286.25979016622,33894.91357368268,6463.304133523901,415.14419890624646,26160.905885100776,5128.730269114983,71139.88873588618,282489.146586381,198581.7715884919
144,2022-07-25,123913.90485531511,27987.709264249515,4976.534930502416,301.6655294952646,24835.41150994741,4686.860061802661,69255.49807852406,255957.58422983642,160423.8044313255
145,2022-07-26,211758.35331583154,28755.575580448232,4936.803178705718,1082.0993094525884,14158.031528967907,8556.459237903018,69049.25858092943,338296.5807322384,231027.1007781967
146,2022-07-27,176690.1397826614,29852.312580051934,5757.866392091516,199.2455713791042,14909.34870154983,4352.0867964049985,74987.02204982145,306748.0218739603,205651.76129195475
147,2022-07-28,156463.09180378396,28839.05532680344,5573.434672389837,881.7696494714629,20419.268009682582,10677.998625336944,86597.67535847746,309452.2934459457,189127.42918073141
148,2022-07-29,96932.2777495567,241566.14725131798,4313.107301269952,505.34857824186685,24381.30159434797,12271.079652960363,101925.331459351,481894.59358704585,294087.3094884328
149,2022-08-01,131238.96040365534,29723.917478723448,2450.3652914210934,304.0503584001424,15003.243541202142,6237.2820714259615,97735.75880388878,282693.57794871693,155869.5563711877
150,2022-08-02,94169.7816987282,28031.244796454812,3044.923892007131,140.13874018860588,23848.08852077297,9014.048260288624,94895.8691056626,253144.09501410293,157731.09106509676
151,2022-08-03,117687.11572214263,28149.367858219543,4507.448497619695,592.7512387822674,21499.411299706815,5663.835109374412,92030.86372124213,270130.79344708746,182262.00083433048
152,2022-08-04,118439.78558386685,28632.85127925073,5946.871790981682,1012.2568505251526,21698.587767908048,5562.418907292751,100472.68518821699,281765.4573680422,188998.94564041233
153,2022-08-05,107779.83990072407,30723.84035792934,6125.147756444727,1288.667670042038,24449.51167908032,6010.74622578778,106267.37315023982,282645.1267402481,176691.86252511325
154,2022-08-08,127765.58218383977,31880.38411277462,4466.268400229374,270.8323189152281,23754.104058061686,15969.412893507697,108974.22243202663,313080.806399355,204108.17618858576
155,2022-08-09,103139.31882936053,31353.249240766872,8731.145216465775,904.689616428517,21300.316685274764,4307.133939925971,106297.27922296737,276033.13275118975,179083.12318122576
156,2022-08-10,122916.64876549387,34911.622773058116,7089.785885394669,1364.143889136179,8974.666803431948,7329.114997551393,124228.32658237134,306814.30969643756,218552.84282611284
157,2022-08-11,124677.11438165534,33436.443602970576,9234.514040088448,37.834603814934795,22841.710664635382,6630.909847717316,125033.96557628099,321892.492717163,216814.19118093228
158,2022-08-12,122502.74999292476,32437.07326276908,6251.862985025602,1212.0550403037846,24995.3213403005,7479.8758376714595,147386.35574375905,342265.2942027542,212885.3672322489
159,2022-08-15,126125.94010904361,32819.53645250945,5663.155712495264,1377.1238052963824,16732.819718653824,7891.852712247736,143015.90377793196,333626.33228817827,212599.29759197638
160,2022-08-16,146314.90690654822,33602.47607786674,4181.56882291617,904.1458350499014,7571.247100114351,6186.806956040906,116945.4241741906,315706.57587272685,209314.24544842239
161,2022-08-17,123135.136847626,36988.80303378945,5370.751827255963,715.230583776165,23515.528169306977,8494.295388182121,100117.26998179375,298337.01583173044,189761.54059005936
162,2022-08-18,113843.72082334611,47406.426943201746,4431.844718465333,1108.1444707915894,19149.351735750868,13442.913755165604,92950.79318503784,292333.19563175907,183282.33401090748
163,2022-08-19,121797.69985956482,46436.11562439069,4339.32212400254,559.3052781290444,14701.480510934323,4024.9360559219713,106438.55794447834,298297.41739742167,211990.54967264397
164,2022-08-22,117765.42541618287,46120.6372737775,3281.2700275052653,2917.0216703990636,26297.89294799512,5998.897013937119,103871.0418649355,306252.1862147324,193862.21814911862
165,2022-08-23,103082.76384175144,34044.571645427684,2597.3128261073707,432.38902170747815,15530.686543737349,4165.123794321534,104116.42639725881,263969.2740703116,173417.02744206565
166,2022-08-24,119670.00333663526,35339.45785102675,4384.652740051161,165.07902676717265,12770.513038522025,3825.0804902296454,104569.81784685438,280724.6043300864,188151.6871257572
167,2022-08-25,121037.79602702864,35515.35714007016,4351.743298573248,774.2564317647068,16617.507157763885,5490.336538743436,106750.07564472039,290537.0722386645,173010.9136875017
168,2022-08-26,99836.31280672568,31291.449768631304,3105.780353738471,2707.8892375030096,24934.408532324745,5918.291386241858,118974.63825768277,286768.7703428478,170777.1637168884
